lga_code,lga_name,area_sqkm,mode,has_service,mode_count,n_stops,n_routes,n_trips,n_stop_events,weekday_stop_events,weekend_stop_events,first_service_hour,last_service_hour,service_span_hours,stop_density,route_density,events_per_stop,weekend_weekday_ratio,coverage_gap,frequency_gap,service_gap,weekend_weekday_gap,mode_diversity_gap,overall_score
22170,Frankston,129.5981,Tram,FALSE,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,33.333333333333336,100
22250,Gannawarra,3737.5979,All,TRUE,2,17,8,274,618,384,234,7,23.616666666666667,16.616666666666667,0.004548375843212027,0.002140412161511542,36.35294117647059,0.609375,99.87639338889892,61.776295734349745,65.7934131736527,39.0625,33.333333333333336,64.4312299155427
22250,Gannawarra,3737.5979,Bus,TRUE,2,16,7,198,542,344,198,7,23.616666666666667,16.616666666666667,0.004280824323023084,0.001872860641322599,33.875,0.5755813953488372,99.87305578015525,60.88792974890444,65.7934131736527,42.44186046511628,33.333333333333336,64.71520808676291
22250,Gannawarra,3737.5979,Train,TRUE,2,1,1,76,76,40,36,7.6,22.85,15.250000000000002,2.6755152018894274e-4,2.6755152018894274e-4,76,0.9,99.97311287452794,41.88601699821882,38.34231805929919,9.999999999999998,33.333333333333336,49.63324608004653
22250,Gannawarra,3737.5979,Tram,FALSE,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,33.333333333333336,100
22310,Glen Eira,38.6908,All,TRUE,3,671,45,42357,444333,299662,146663,2,32.28333333333333,30.28333333333333,17.342624086346106,1.1630671890992172,662.1952309985097,0.4894280889802511,1.7827906305884857,19.46515573519468,4.416167664670678,51.05719110197489,0,13.85379878967616
22310,Glen Eira,38.6908,Bus,TRUE,3,516,32,16916,217005,147939,71058,4.783333333333333,32.28333333333333,27.5,13.33650376833769,0.8270700011372212,420.55232558139534,0.4803195911828524,0.4308537187270049,22.362440639146755,16.916167664670667,51.968040881714764,0,16.87676325465979
22310,Glen Eira,38.6908,Train,TRUE,3,38,8,12018,38538,23716,14822,3.2333333333333334,27.25,24.016666666666666,0.9821456263504501,0.2067675002843053,1014.1578947368421,0.6249789171867094,31.235330715483336,7.3827186187402605,2.897574123989226,37.50210828132906,0,15.859343400553104
22310,Glen Eira,38.6908,Tram,TRUE,3,117,5,13423,188790,128007,60783,2,27.333333333333332,25.333333333333332,3.023974691657965,0.1292296876776908,1613.5897435897436,0.474841219620802,38.37683773929306,9.567081742243289,3.9190897597977306,52.51587803791979,0,20.6471795280316
22410,Glenelg,6218.7884,All,TRUE,1,74,5,231,1670,1219,451,4.7,24.75,20.05,0.011899424009988826,8.040151358100558e-4,22.56756756756757,0.3699753896636587,99.6301666694762,68.55012151715995,50.37425149700599,63.00246103363413,66.66666666666667,71.57029150110534
22410,Glenelg,6218.7884,Bus,TRUE,1,74,5,231,1670,1219,451,4.7,24.75,20.05,0.011899424009988826,8.040151358100558e-4,22.56756756756757,0.3699753896636587,99.59036878142709,66.94613122477033,50.37425149700599,63.00246103363413,66.66666666666667,71.15934445599567
22410,Glenelg,6218.7884,Train,FALSE,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,66.66666666666667,100
22410,Glenelg,6218.7884,Tram,FALSE,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,66.66666666666667,100
22490,Golden Plains,2703.3899,All,TRUE,1,31,8,239,863,571,292,6.633333333333333,22.2,15.566666666666666,0.011467084344733255,0.0029592475728343883,27.838709677419356,0.51138353765324,99.64459850271172,65.58126671830536,70.50898203592814,48.861646234676,66.66666666666667,72.7375096476413
22490,Golden Plains,2703.3899,Bus,TRUE,1,31,8,239,863,571,292,6.633333333333333,22.2,15.566666666666666,0.011467084344733255,0.0029592475728343883,27.838709677419356,0.51138353765324,99.60635362905059,63.82586044256062,70.50898203592814,48.861646234676,66.66666666666667,72.28909686028983
22490,Golden Plains,2703.3899,Train,FALSE,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,66.66666666666667,100
22490,Golden Plains,2703.3899,Tram,FALSE,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,66.66666666666667,100
22620,Greater Bendigo,2999.9717,All,TRUE,2,741,54,5658,136150,80287,55863,4.966666666666667,28.25,23.28333333333333,0.24700233005531352,0.018000169801601795,183.73819163292848,0.6957913485371231,92.57500169649337,38.26444720635967,35.853293413173674,30.42086514628769,33.333333333333336,49.44365068029115
22620,Greater Bendigo,2999.9717,Bus,TRUE,2,733,51,4893,133925,78981,54944,4.966666666666667,28.25,23.28333333333333,0.24433563823285398,0.017000160368179473,182.7080491132333,0.6956609817551057,91.8560704051927,35.202284628285575,35.853293413173674,30.43390182448943,33.333333333333336,48.500332714677725
22620,Greater Bendigo,2999.9717,Train,TRUE,2,8,3,765,2225,1306,919,5.15,26,20.85,0.002666691822459525,0.001000009433422322,278.125,0.7036753445635529,99.73233631710445,24.656345097426225,15.700808625336924,29.632465543644713,33.333333333333336,43.68220191024676
22620,Greater Bendigo,2999.9717,Tram,FALSE,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,100,100,100,33.333333333333336,100
